"WEEK","VEND","UPC","UNITS","DOLLARS","F","D","VOL_EQ","PPU"
101,99998,"88-02-99998-35374",19,60.61,"NONE",0,1.125,3.19
102,45300,"00-01-45300-00542",15,30,"B",0,1.0187,2
102,45300,"00-01-45300-00549",97,194,"B",0,1.0187,2
102,45300,"00-01-45300-00540",30,60,"B",0,1.0187,2
102,51500,"00-01-51500-00055",9,22.59,"NONE",0,1.125,2.51
102,51500,"00-01-51500-24210",6,19.74,"NONE",0,1.125,3.29
102,51500,"00-02-51500-24128",108,274.27,"NONE",0,1.125,2.53953703703704
102,51500,"00-01-51500-25544",54,137.02,"NONE",0,1.125,2.53740740740741
102,51500,"00-01-51500-24320",42,106.26,"NONE",0,1.125,2.53
102,51500,"00-01-51500-24135",13,33.02,"NONE",0,1.125,2.54
102,51500,"00-01-51500-24301",25,63.5,"NONE",0,1.125,2.54
